KEYCLI|CLIE_CODIGO|NOMBRE
001954594|900015463|CNB-PRODIAGNOSTICA LTDA.
650047059|900015464|LIVIC MAQUINARIAS SPA
001046637|900015470|CONSULTORA Y ADM DE RECURSOS H UMANOS SA
690414700|900015482|JOHNSON CONTROLS CHILE S.A.
530148250|900015488|TRECK S.A.
500161730|900015489|INGENIERIA DE PROTECCION SPA
690177280|900015492|ART.DEP.CESAR GUST URZUA RAMIR EZ E.I.R.
500159360|900015497|FLORES Y COMPANIA S.A.
620147040|900015498|KINGTEK INC DE CHILE S.A
800429700|900015499|LINDE HIGH LIFT CHILE S.A.
750429700|900015501|LINDE HIGH LIFT CHILE S.A.
730414700|900015507|JOHNSON CONTROLS CHILE S.A.
780429700|900015513|LINDE HIGH LIFT CHILE S.A.
690765800|900015514|SOCIEDAD RIADI LTDA.
770414700|900015524|JOHNSON CONTROLS CHILE S.A.
680168960|900015525|JOSE PEDRO ECHEGOYEN VARGAS
800414700|900015526|JOHNSON CONTROLS CHILE S.A.
780414700|900015527|JOHNSON CONTROLS CHILE S.A.
770040910|900015528|SOC COM E IND TERMIA LTDA
780040910|900015530|SOC COM E IND TERMIA LTDA
790040910|900015531|SOC COM E IND TERMIA LTDA
800040910|900015532|SOC COM E IND TERMIA LTDA
810040910|900015533|SOC COM E IND TERMIA LTDA
820040910|900015534|SOC COM E IND TERMIA LTDA
290439000|900015536|IMPORTADORA BICIMOTO LTDA
680439000|900015537|IMPORTADORA BICIMOTO LTDA
280051958|900015556|DHL SUPPLY CHAIN CHILE S.A
001046180|900015558|ZIEMAX EDICIONES LTDA
530142780|900015569|GB INGENIERIA EN FIJACION S.A.
680415200|900015570|INTERVET VETERINARIA CHILE LTD A.
540142780|900015571|GB INGENIERIA EN FIJACION S.A.
650415200|900015573|INTERVET VETERINARIA CHILE LTD A.
260861400|900015583|IMDIFER LTDA.
790045118|900015584|COMERC.Y EXPORT.SUR CORP S.A.
710415200|900015590|INTERVET VETERINARIA CHILE LTD A.
290052091|900015599|SOCIEDAD COMERCIAL 20 GRADOS S UR LIMITA
220140790|900015603|BEST HOUSE LIMITADA
730415200|900015605|INTERVET VETERINARIA CHILE LTD A.
260024740|900015606|SOLUCIONES BIOTECNOLOGICAS LTD A
770415200|900015607|INTERVET VETERINARIA CHILE LTD A.
001035808|900015622|SOC. RENOVADA DE INVERSIONES S.A.
750415200|900015624|INTERVET VETERINARIA CHILE LTD A.
260654500|900015625|SIHI CHILE S.A.
290427700|900015652|TRANSP.DE COMBUSTIBLES CH
680427700|900015653|TRANSP.DE COMBUSTIBLES CH
660055556|900015660|ARAMA NATURAL PRODUCTS DISTRIB UID. LTDA
800148830|900002323|SOC COMERCIAL E INVERSIONES ORIENTE LTDA
810052500|900002328|IND PRODUCTOS ALIMENTICIOS SA
500150040|900002329|RIO PUELO S.A.
001165030|900002331|SEGURIDAD INDUSTRIAL BECKFELL S.A.
001147600|900002336|SOC IND. Y COM. MAR TRADE LTDA
230147610|900002337|INGENIERIA, CONTRATOS Y SERVIC IOS GUINE
001154620|900002338|SAVIA INVERSIONES LTDA
001151960|900002339|MARIA ISABEL LEYTON FUENZALIDA
001103870|900002343|EMPRESA NACIONAL DE ENERGIA ENEX S.A.
770052387|900002348|BATTERY STREET S A
001150100|900002349|INDUSTRIA DE LAMINADOS LTDA
001152530|900002352|BAKERY EXPRESS LTDA
800162050|900002359|SOC COMERCIAL DIPER Y CIA LTDA
810142800|900002362|INSTITUTO FOMENTO PESQUERO
001151880|900002364|INTERCARRY LOGISTICA LIMITADA
290352100|900002365|EMPRESA CONSTRUCTORA NAVI
240152720|900002366|EDUARDO REYES PARRA
300241800|900002367|CONSTRUCTORA PACAL S.A.
001153670|900002368|LUCY MONROY
690146760|900002375|INESA CHILE S.A
690146770|900002376|COMERCIAL DIMARTTI LTDA
001149560|900002382|INV. E INMOBILIARIA MARTIN Y RAMIREZ LTD
620140520|900002388|VERDEJO Y VERDEJO LTDA.
001147430|900002389|GRIFOLS CHILE S.A.
001147410|900002390|ASIREP S.A.
001544500|900002391|SOMOS INDUSTRIA Y COMERCIO S.A .
260159590|900002396|MPR SERVICIOS MINEROS Y CIA LT DA.
750352100|900002398|EMPRESA CONSTRUCTORA NAVI
001145780|900002399|TECNOLOGIA SERV. INTEGRALES MINEROS LTDA
780154840|900002400|AUSTRAL PLASTICS CHILE S.A.
001154370|900002401|ARTECOLA CHILE S.A.
710145740|900002406|CMPC MADERAS SPA
280149270|900002407|PURISIMA LTDA
001149160|900002408|OVALLE HERMANOS LTDA
780119870|900002411|LOS GLACIALES S.A.
001151570|900002412|K  S CHILE S.A.
290149610|900002413|IMP. Y COM. DE REPUESTOS LTDA
500143500|900002414|LUVAL S.A.
770145700|900002415|MARTABIT Y CIA LTDA
001147680|900002417|GLOBALMARKET ENTERPRISE S.A.
001159600|900002421|FERMIN QUISPE FLORES
001149710|900002423|FAVACOM AUTOADHESIVOS S.A.
690151770|900002426|TRESAM INGENIERIA Y SERVICIOS LTDA
650176850|900002427|CENTRAL DE COMPRAS DEL EXTRASI STEMA S.A
690151780|900002428|EXPRO SUR S.A.
260145810|900002434|INTERPHARMA S A
001147860|900002435|WELLFORD CHILE S.A.
001161380|900002436|GRUPO COMBIX CHILE S.A.
001149580|900002438|SITE CHILE S.A.
001154890|900002439|SALCOBRAND S.A.
690156950|900002440|MOLINO LA ESTAMPA S.A.
001152830|900002445|LA FUENTE NATURAL S.A.
300149970|900002447|FERNANDO PALMA GONZALEZ
001146580|900002452|COMCAIT S.A.
001216200|900002453|HORTIFRUT CHILE S.A.
240162070|900002458|MARTINEZ Y VALDIVIESO S.A.
260055781|900002460|SEGURIDAD INDUSTRIAL IXOYE LTD A
001143560|900002462|HONDA MOTOR DE CHILE S.A.
200143110|900002463|COMERCIAL REQUENA HERMANOS LTD A.
001443000|900002472|ELECTRICIDAD GOBANTES S.A
001234700|900002475|LEON HELLER LIMITADA
001222500|900002478|SILPAK S.A.
001140790|900002479|BEST HOUSE LIMITADA
300626700|900002482|ASTILLEROS ARICA S.A.
001143101|900002485|HAYDEE VIDAL Y CIA. LTDA.
001161920|900002488|SCEM LTDA.
001130650|900002489|CARTIM SOCIEDAD ANONIMA
200169690|900002490|COMERCIAL AGRORAMA LIMITADA
780880300|900002491|PESQUERA PACIFIC STAR SA
500100320|900002492|GOMEZ BRETON S.A. .
001133620|900002493|PRODUCTOS INDUSTRIALES S.A.
001156710|900002495|OLAVARRIA Y ASOCIADOS S.A.
500385300|900002496|HM. CONSULTORA E INV. LTDA.
190876400|900002498|COMERCIAL Y LOGISTICA GENERAL S.A.
820112520|900002499|DANILO JORDAN S.A.
710747000|900002501|COOPERATIVA ELECTRICA LOS ANGE LES LTDA.
001292200|900002503|CIA.DISTRIBUIDORA TECNICA S.A. CODITEC S
730339300|900002504|COLCHONES ROSEN S.A.I.C.
730816600|900002507|COLCHONES ROSEN S.A.I. TC
710173700|900002508|CLINICA LOS ANDES S.A.
520908500|900002509|CENTRAL FRUTICOLA LA PALMA S.A
610969765|900002510|RETORNO DOCUMENTAL CTAS NACION ALES
600969765|900002511|RETORNO DOCUMENTAL CTAS NACION ALES
540969765|900002512|RETORNO DOCUMENTAL CTAS NACION ALES
530969765|900002513|RETORNO DOCUMENTAL CTAS NACION ALES
520969765|900002514|RETORNO DOCUMENTAL CTAS NACION ALES
500106100|900002518|GANDARA CHILE S.A.
690272900|900002519|GLACIARES PACIFICO S.A
230101800|900002521|CIA. MINERA DEL PACIFICO S.A
001107700|900002523|HORMIGONES ESPECIALES S.A
001102010|900002529|GASCO GLP S.A.
730377500|900002530|FRIGORIFICO TEMUCO S.A.
001248300|900002535|LUREYE GENERACION S.A.
001758900|900002537|ALIMENTOS Y FRUTOS S.A. ALIFR UT
001352100|900002538|EMPRESA CONSTRUCTORA NAVI
290052533|900002540|IMPORT EXPORT MILESTONE CO LIM ITADA
001337300|900002545|COMERCIAL Y SERVICIOS GARCIA BURR LTDA.
001163110|900002546|INDUSTRIAL Y COMERCIAL SPLUM L TDA
750626000|900002547|SOCIEDAD INDUSTRIAL KUNSTMANN SA
001162620|900002548|COMERCIALIZADORA MAQUIPAN CHILE LTDA
650854300|900002549|GOLDENFROST S.A.
730497400|900002551|COMUNICACION Y TELEFONICA
001130590|900002555|BIOTEC CHILE S.A
001308200|900002556|LICORES MITJANS S.A.
660645100|900002560|COMERCIAL E INMOBILIARIA CULME N S.A.
290141440|900002561|AUTOMOTORA BILBAO S.A.
660120060|900002562|CULMEN COMERCIAL S.A.
001108680|900002567|PRODUCTOS FARMACEUTICOS HEEL C HILE LTD
001712100|900002569|HUGO JOFRE E HIJOS S.A.
500259200|900002570|JOSE LORCA ALVAREZ Y CIA. LTDA
001371300|900002576|PLASTICOS DE INGENIERIA SPA
690246500|900002581|INDUSTRIAS CHILENAS DE ALAMBRE INCHALAM
001244000|900002582|LABORATORIOS SILESIA S.A.
001746600|900002583|CONSTRUCCIONES REFRAMEC S.A.
620439000|900002584|IMPORTADORA BICIMOTO LTDA
001055780|900002589|INEMA S.A.
200162070|900002590|MARTINEZ Y VALDIVIESO S.A.
001169700|900002592|NUTRIEN AG SOLUTIONS CHILE SA
001108820|900002593|MEDICALTEK CHILE S A
730128530|900002595|SODIMAC S.A.
600132550|900002596|SODIMAC S.A.
001625900|900002599|SOC DE MANUFACTURA DE EQ DENTA LES LTDA
001730800|900002600|MANUFACTURAS DE CUERO MATT BAGS LTDA.
660645800|900002601|COMERCIAL PATRICIO ALAMOS E.I. R.L.
540052387|900002603|BATTERY STREET S A
750890800|900002604|PACEL S.A.
820162670|900002609|RUDOLF CHILE S.A.
600153810|900002610|RHEIN CHILE S.P.A
690168560|900006673|DISTRIBUCION Y SERVICIOS META SA
500131980|900006676|SOLDADURAS SOLTEC SPA
770133930|900006688|IMPORTADORA NIPON REPUESTOS LTDA.
650159700|900006690|CONST DE PAVI ASFALTICOS BITUMIX S.A.
750169180|900006691|COMERCIAL KENDALL CHILE LTDA
500155290|900006692|GRUPO BIOS S.A.
760685200|900006694|PENTAFARMA S.A.
280144600|900006695|ROBERTO RIVERA SERRANO E HIJOS Y CIA LTD
800156200|900006697|PLASTICOS CORONEL LTDA
820140000|900006698|EMPRESAS CAROZZI S.A.
750150090|900006699|DISTRIBUIDORA GILCO LTDA.
730168560|900006700|DISTRIBUCION Y SERVICIOS META SA
770168560|900006702|DISTRIBUCION Y SERVICIOS META SA
600131980|900006703|SOLDADURAS SOLTEC SPA
730131980|900006704|SOLDADURAS SOLTEC SPA
780168560|900006706|DISTRIBUCION Y SERVICIOS META SA
770133640|900006708|PRINAL S.A.
750133640|900006711|PRINAL S.A.
760133640|900006712|PRINAL S.A.
780133640|900006713|PRINAL S.A.
001183000|900006715|TRANSAIRCARGO LTDA
620161620|900006717|COMERCIAL SOLOREPUESTOS LIMITA DA
280158840|900006718|SALCOBRAND S.A.
280220900|900006721|KAEFER SOUYET S.A.
260371400|900006723|THYSSENKRUPP STEEL CHILE SPA
290140000|900006725|EMPRESAS CAROZZI S.A.
300108810|900006728|INTERNATIONAL PAINT AKZO NOBE L CHILE L
750131980|900006732|SOLDADURAS SOLTEC SPA
001166140|900006733|SERVICIOS BOOSTER LIMITADA
780131980|900006734|SOLDADURAS SOLTEC SPA
740107900|900006735|INTERCARRY LOGISTICA LIMITADA
780166170|900006736|MADERAS EL TAITA S.A.
220165640|900006738|ARTICULOS DE SEGURIDAD WILUG L TDA
280133810|900006739|C Y M SAN PASCUAL S.A.
001165970|900006747|LABRADOR SENALETICA Y SEGURIDA D VIAL LT
001165980|900006748|PERFECT TECHNOLOGY CHILE S.A.
001165990|900006751|REUTTER S A INSUMOS
001051485|900006753|IMPORTADORA Y COMERCIALIZADORA SAVE PRO
520177200|900006760|CRUZ Y CIA. LTDA
260107900|900006762|INTERCARRY LOGISTICA LIMITADA
190850800|900006763|RESITER S.A.
620685200|900006764|PENTAFARMA S.A.
300140780|900006765|ARTEL S.A.
001166160|900006766|COLUMBIA COURIER LTDA.
001166150|900006767|COMERC GABRIELA ETCHEPARE CHAR LIN EIRL
290133810|900006768|C Y M SAN PASCUAL S.A.
780147850|900006769|PEUGEOT CHILE S.A.
220165390|900006771|COSMOPLAS S.A.
690165390|900006772|COSMOPLAS S.A.
290327000|900006773|TAYLOR Y MONTGOMERY LIMITADA
280128000|900006774|NAVARRETE Y DIAZ CUMS. ING. CIVILES S.A.
770854900|900006778|BIOAGRO S.A.
001157870|900006781|COMERCIALIZADORA Y OTROS INDUS EG LTDA
690052585|900006782|IMPORT Y COMER AVELLO MELLA LT DA
720140000|900006784|EMPRESAS CAROZZI S.A.
740169630|900006785|AGROEXO EIRL
500140000|900006786|EMPRESAS CAROZZI S.A.
820168560|900006793|DISTRIBUCION Y SERVICIOS META SA
260133810|900006799|C Y M SAN PASCUAL S.A.
260166670|900006801|SOLUC ARQUITECTONICAS ISITEC L TDA
001167050|900006804|SIRO EMPRESA DE CARGA S.P.A.
220685200|900006806|PENTAFARMA S.A.
770641800|900006808|PRATER LABORATORIOS S.A.  CON SUMO
290165910|900006809|MARQUEZ Y CADIZ LTDA
650161180|900006810|SOC CILA LTDA.
600140000|900006815|EMPRESAS CAROZZI S.A.
290143320|900006817|ELECTROTEL LTDA.
780167330|900006825|RENOVACION NACIONAL
500560000|900006830|COMPANA CHILENA DE NAVEGACIN INTEROCEA
220169830|900006837|CONSTRUCTORA TAQUICURA S.A
750162240|900006839|GOLDENFROST S.A
750162250|900006840|GOLDENFROST S.A.
220169690|900006854|COMERCIAL AGRORAMA LIMITADA
500019436|900006859|COMPUTACION OLIDATA LIMITADA
500166010|900006862|JAIME CELUME Y CIA LTDA
500140001|900006864|SARGENT AGRICOLA LTDA.
730870600|900006865|QUIMETAL INDUSTRIAL S.A.
780153720|900006866|STI INGENIERIA Y MONTAJES INDU STRIALES
740165390|900006867|COSMOPLAS S.A.
280168680|900006872|METALCAV S.A.
001052573|900006873|COMERCIALIZADORA FRIOCENTRAL S PA
280168690|900006875|ARAYA BRIONES LIMITADA
001168700|900006876|NIPON ANDINO S.A
220140001|900006879|SARGENT AGRICOLA LTDA.
680140001|900006885|SARGENT AGRICOLA LTDA.
520153810|900006886|RHEIN CHILE S.P.A
001157780|900006888|DQS LTDA
220473300|900006890|E.C.M. INGENIERIA S.A.
001105850|900006903|EASY S.A.
280156990|900006906|NEXXO S.A
690156990|900006907|NEXXO S.A
260156990|900006908|NEXXO S.A
001181180|900006909|VON UNGER REPRESENTACIONES LTD A
620140001|900006912|SARGENT AGRICOLA LTDA.
650140001|900006913|SARGENT AGRICOLA LTDA.
660140001|900006914|SARGENT AGRICOLA LTDA.
260373900|900006915|COPIAS GRAFICAS S.A.
800052956|900006916|CENTRO VETERINARIO Y AGRICOLA LTDA.
690140001|900006917|SARGENT AGRICOLA LTDA.
260167660|900006919|MINERA CAPACHO VIEJO LTDA
650141310|900006921|TECMANES LTDA.
190160280|900006922|INTERCARRY LOGISTICA LIMITADA
290030435|900006923|LATIN TELECOMUNICACIONES S.A.
200160280|900006924|INTERCARRY LOGISTICA LIMITADA
690141310|900006925|TECMANES LTDA.
220160280|900006926|INTERCARRY LOGISTICA LIMITADA
710141310|900006927|TECMANES LTDA.
230160280|900006928|INTERCARRY LOGISTICA LIMITADA
200153790|900006929|BARRON VIEYRA INTERNATIONAL
230166050|900006931|SEW EURIDRIVE CHILE LTDA
240166050|900006932|SEW EURIDRIVE CHILE LTDA
260166050|900006934|SEW EURIDRIVE CHILE LTDA
280166050|900006936|SEW EURIDRIVE CHILE LTDA
500140570|900006937|ELABORADORA DE ALIMENTOS FRUTA LE LTDA
240160280|900006939|INTERCARRY LOGISTICA LIMITADA
530140570|900006940|ELABORADORA DE ALIMENTOS FRUTA LE LTDA
260160280|900006941|INTERCARRY LOGISTICA LIMITADA
730140570|900006942|ELABORADORA DE ALIMENTOS FRUTA LE LTDA
270160280|900006943|INTERCARRY LOGISTICA LIMITADA
260140920|900006945|CHESCOSUD S.A
690140920|900006946|CHESCOSUD S.A
680162250|900006947|GOLDENFROST S.A.
680162240|900006948|GOLDENFROST S.A
240168490|900006950|DUENOS DE VEHIC DE LOC COLECT DE COPIAP
230850800|900006951|RESITER S.A.
690487300|900006952|CENTRO VETERINARIO Y AGRICOLA LTDA.
500141310|900006953|TECMANES LTDA.
770166360|900006954|HOTELES DE LOS ANDES S.A.
720166390|900006957|MARIA ISABEL COLOMA CANALES
001052559|900006958|ANDES INDUSTRIAL LIMITADA
750582000|900011312|CARLOS BURGOS ULLOA
001036141|900011315|COMERCIAL ANDES SPORT LTDA
650376000|900011331|INVENIO S A
001176240|900011332|REPTAL S.A
500175450|900011333|SOC. COMERCIAL OFICINTA LTDA
770169130|900011341|MADEGOM S.A
001045909|900011354|LUCCHETTI CHILE SA
500175000|900011355|SOC. COM. E INVERSIONES MALCOR LTDA.
290052599|900011356|TERMAS DE MAMINA S A
260167490|900011363|SAINT GERMAIN S.A.
750145310|900011364|VAPOR AUSTRAL LTDA.
280148770|900011366|ING. Y CONSTRUCCION MAS ERRAZU RIZ LTDA
690169130|900011367|MADEGOM S.A
790151740|900011369|APL LOGISTICS JOHNSON  JOHN SON
240141440|900011370|AUTOMOTORA BILBAO S.A.
650114920|900011371|DU PONT CHILE S.A
810103490|900011373|RABIE S.A.
690165480|900011378|CONFITES MERELLO S.A.
190171670|900011379|SOC COMERCIAL LOS VILOS LIMITA DA
690143700|900011380|PRODUCTOS TORRE S.A.
001783400|900011382|IMERYS CHILE SPA
520040910|900011383|SOC COM E IND TERMIA LTDA
500173100|900011385|EBOSA S.A.
260149890|900011400|SOC. COMERCIAL PROSPER STORES LTDA.
690149890|900011401|SOC. COMERCIAL PROSPER STORES LTDA.
001042608|900011407|CAMPOS Y UAUY LIMITADA
001046801|900011409|DIST.DE REPUESTOS AUTOMOTRICES LTDA
001046824|900011410|TECNOGRAFICA S.A
770025936|900011415|COVEPA SPA
200148770|900011416|ING. Y CONSTRUCCION MAS ERRAZU RIZ LTDA
650150040|900011417|RIO PUELO S.A.
690149820|900011422|CONSTRUCTORA LAS TERRAZAS S.A.
710149890|900011429|SOC. COMERCIAL PROSPER STORES LTDA.
001046163|900011436|PROD. AGR.Y HORTICOLAS STEFAN VAN SLOBBE
710155590|900011439|D.S.D. CONTRUCCIONES Y MONTAJE S S.A.
710555900|900011440|D.S.D. CONTRUCCIONES Y MONTAJE S S.A.
280222500|900011443|SILPAK S.A.
001032922|900011446|INTERPET S.A.
600149820|900011457|CONSTRUCTORA LAS TERRAZAS S.A.
730149820|900011458|CONSTRUCTORA LAS TERRAZAS S.A.
200331700|900011462|AGRICOLA U.A.C. LTDA
240371200|900011471|LABORATORIO ARENSBURG S.A
260173390|900011479|TENARIS GLOBAL SERVICES CHILE LTDA.
540171510|900011481|IMPORTADORA DIVA LTDA
770364500|900011483|COM Y DISTRIBUIDORA MEDICA LT DA
780167490|900011487|SAINT GERMAIN S.A.
790153810|900011489|RHEIN CHILE S.P.A
230105000|900011490|MULTITIENDAS CORONA S.A.
780375900|900011491|COMERCIAL BOOKS AND BITS LTDA
300051715|900011492|FUND MINERA ESCONDIDA
780149820|900011495|CONSTRUCTORA LAS TERRAZAS S.A.
780149890|900011502|SOC. COMERCIAL PROSPER STORES LTDA.
600151680|900011504|FENASA S.A
730031947|900011507|TRESMONTES LUCCHETTI S.A.
230325000|900011508|LECHERA LONGAVI LTDA.
280860400|900011510|JAFA ESTRUCTURAS LTDA
280712100|900011512|HUGO JOFRE E HIJOS S.A.
230162860|900011513|ABRAHAM ZEDAN E HIJOS LTDA.
200051705|900011516|VICORP S.A.
200560700|900011535|COMERCIAL MAVE S.A.
240047794|900011546|BUILDTEK SPA
190752000|900011563|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
220752000|900011564|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
230752000|900011565|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
240752000|900011566|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
260752000|900011567|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
260149900|900011572|SIMMA S.A.
001029891|900011583|CASANOVA LTDA
740143760|900011586|B BRAUN MEDICAL SPA
270752000|900011595|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
300752000|900011596|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
500752000|900011597|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
520752000|900011598|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
530752000|900011599|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
540752000|900011600|TEL Y ENER WIRELESS ENERGY CH ILE LTDA
240149900|900011601|SIMMA S.A.
620423100|900015665|AMILAB ARTICULOS MEDICOS Y DE LABORATORI
690423100|900015669|AMILAB ARTICULOS MEDICOS Y DE LABORATORI
710423100|900015671|AMILAB ARTICULOS MEDICOS Y DE LABORATORI
260427700|900015672|TRANSP.DE COMBUSTIBLES CH
790168650|900015673|ROBERTO FLORES E HIJOS LTDA
240427700|900015674|TRANSP.DE COMBUSTIBLES CH
300149800|900015675|VILLAR HNOS S.A.
290047262|900015676|ASOC. CHILENA DE SEGURIDAD
300413000|900015677|ESPINOZA Y ARANCIBIA LTDA
620413000|900015678|ESPINOZA Y ARANCIBIA LTDA
650413000|900015679|ESPINOZA Y ARANCIBIA LTDA
730423100|900015688|AMILAB ARTICULOS MEDICOS Y DE LABORATORI
500427700|900015689|TRANSP.DE COMBUSTIBLES CH
730427700|900015695|TRANSP.DE COMBUSTIBLES CH
690601600|900015701|CERDA Y BREITLING IMPRESORES L TDA
220165990|900015702|REUTTER S A
200165990|900015703|REUTTER S A
720051972|900015705|LEIN S A
690413000|900015706|ESPINOZA Y ARANCIBIA LTDA
690478800|900015710|CHEMIE S.A.
690165990|900015712|REUTTER S A
660051130|900015713|ROLAND VORWERK Y CIA LTDA
500144790|900015722|SERVICIOS Y VENTAS AUTOMOTRICE S S.A
001173590|900015723|SERVICIOS MARITIMOS Y TRANSPOR TES LTDA
280251430|900015724|VIGAFLOW S.A.
730478800|900015742|CHEMIE S.A.
770478800|900015745|CHEMIE S.A.
610478800|900015753|CHEMIE S.A.
280483000|900015754|SOC DE TRANSPORTES CHARRIOT LTDA
690103890|900015757|COMERCIAL DEPOR LTDA.
690046801|900015758|DIST.DE REPUESTOS AUTOMOTRICES LTDA
710045530|900015760|INDUSTRIAL ALIANZA LIMITADA
690045530|900015761|INDUSTRIAL ALIANZA LIMITADA
290025735|900015765|EMPRESA NEPTUNO IND COM LTDA
001046638|900015769|QUALITY RUBBER S.A
290483000|900015784|SOC DE TRANSPORTES CHARRIOT LTDA
780046801|900015787|DIST.DE REPUESTOS AUTOMOTRICES LTDA
260483000|900015789|SOC DE TRANSPORTES CHARRIOT LTDA
650047058|900015792|MIGUEL RAFAEL FUENZALIDA FERNA NDEZ
280473100|900015795|ING EN ELECTRONICA COMPUTACION Y MED S.A
730045604|900015796|INSPIRA IT CONSULTORES LTDA
820473100|900015798|ING EN ELECTRONICA COMPUTACION Y MED S.A
280045464|900015799|RADIADORES GOMEZ LTDA
220051806|900015804|SOC AGRICOLA OASIS LIMITADA
690483000|900015809|SOC DE TRANSPORTES CHARRIOT LTDA
240483000|900015810|SOC DE TRANSPORTES CHARRIOT LTDA
280443000|900015811|ELECTRICIDAD GOBANTES S.A
800173280|900015816|SIT LTDA.
730483000|900015821|SOC DE TRANSPORTES CHARRIOT LTDA
290443000|900015822|ELECTRICIDAD GOBANTES S.A
680443000|900015823|ELECTRICIDAD GOBANTES S.A
650473100|900015825|ING EN ELECTRONICA COMPUTACION Y MED S.A
710473100|900015826|ING EN ELECTRONICA COMPUTACION Y MED S.A
690475400|900015827|NEFEX S.A.
530054792|900015833|BATA CHILE S.A.
750483000|900015838|SOC DE TRANSPORTES CHARRIOT LTDA
780483000|900015840|SOC DE TRANSPORTES CHARRIOT LTDA
650443000|900015844|ELECTRICIDAD GOBANTES S.A
660443000|900015845|ELECTRICIDAD GOBANTES S.A
260443000|900015846|ELECTRICIDAD GOBANTES S.A
690443000|900015847|ELECTRICIDAD GOBANTES S.A
240443000|900015848|ELECTRICIDAD GOBANTES S.A
500473100|900015853|ING EN ELECTRONICA COMPUTACION Y MED S.A
530473100|900015856|ING EN ELECTRONICA COMPUTACION Y MED S.A
690140650|900015864|INPPA S.A.
690439000|900015868|IMPORTADORA BICIMOTO LTDA
710439000|900015870|IMPORTADORA BICIMOTO LTDA
500424000|900015871|H. J. LIMITADA
750514100|900015873|NGS S.A.
720443000|900015875|ELECTRICIDAD GOBANTES S.A
500443000|900015877|ELECTRICIDAD GOBANTES S.A
540443000|900015878|ELECTRICIDAD GOBANTES S.A
600473100|900015882|ING EN ELECTRONICA COMPUTACION Y MED S.A
650156760|900015883|MADERAS JAIME VENTURELLI Y CIA LTDA.
650114910|900015884|DROGUERIA FARMOQUIMICA DEL PACIFICO LTDA
650870700|900015885|PROTECCION DE MADERA LIMITADA
800473100|900015886|ING EN ELECTRONICA COMPUTACION Y MED S.A
780475400|900015892|NEFEX S.A.
220658100|900015898|REMA COMERCIAL E INDUSTRIAL LIMITADA
220047238|900015899|ASISTENCIA TECNICA ELECTRONICA LTDA
600439000|900015900|IMPORTADORA BICIMOTO LTDA
770216200|900015902|HORTIFRUT CHILE S.A.
730443000|900015903|ELECTRICIDAD GOBANTES S.A
770443000|900015905|ELECTRICIDAD GOBANTES S.A
740443000|900015907|ELECTRICIDAD GOBANTES S.A
750443000|900015908|ELECTRICIDAD GOBANTES S.A
750473100|900015909|ING EN ELECTRONICA COMPUTACION Y MED S.A
780107140|900015910|TEXTILES ZAHR S.A.
780473100|900015911|ING EN ELECTRONICA COMPUTACION Y MED S.A
280140001|900015912|SARGENT AGRICOLA LTDA.
680140950|900015913|IMPORTACIONES Y DISTRIBUCION ADIOFFICE L
220475600|900015918|ALIMENTOS NUTRABIEN S A
780443000|900015921|ELECTRICIDAD GOBANTES S.A
500039455|900015922|SOC. PROVEEDORA INDUS. MANTIN  SERVICE 
620048115|900015926|STUEDEMANN S A
680473300|900015930|E.C.M. INGENIERIA S.A.
290475600|900015931|ALIMENTOS NUTRABIEN S A
